0.000000000000000000e+00 0.000000000000000000e+00
3.068348099805822543e-02 1.111111111111111049e-01
5.369609174660189971e-02 2.222222222222222099e-01
6.903783224563102283e-02 3.333333333333333148e-01
7.670870249514558092e-02 4.444444444444444198e-01
7.670870249514558092e-02 5.555555555555555802e-01
6.903783224563102283e-02 6.666666666666666297e-01
5.369609174660192052e-02 7.777777777777776791e-01
3.068348099805823931e-02 8.888888888888888395e-01
0.000000000000000000e+00 1.000000000000000000e+00
