0.000000000000000000e+00 0.000000000000000000e+00
5.461709059965311717e-03 1.111111111111111049e-01
9.557990854939295289e-03 2.222222222222222099e-01
1.228884538492195158e-02 3.333333333333333148e-01
1.365427264991327799e-02 4.444444444444444198e-01
1.365427264991327799e-02 5.555555555555555802e-01
1.228884538492195158e-02 6.666666666666666297e-01
9.557990854939298758e-03 7.777777777777776791e-01
5.461709059965313452e-03 8.888888888888888395e-01
0.000000000000000000e+00 1.000000000000000000e+00
