0.000000000000000000e+00 0.000000000000000000e+00
8.655042778905570194e-03 1.111111111111111049e-01
1.514632486308474871e-02 2.222222222222222099e-01
1.947384625253753554e-02 3.333333333333333148e-01
2.163760694726392375e-02 4.444444444444444198e-01
2.163760694726392375e-02 5.555555555555555802e-01
1.947384625253753554e-02 6.666666666666666297e-01
1.514632486308475218e-02 7.777777777777776791e-01
8.655042778905573664e-03 8.888888888888888395e-01
0.000000000000000000e+00 1.000000000000000000e+00
