0.000000000000000000e+00 0.000000000000000000e+00
4.531812773383513127e-02 1.111111111111111049e-01
7.930672353421147625e-02 2.222222222222222099e-01
1.019657874011290488e-01 3.333333333333333148e-01
1.132953193345878073e-01 4.444444444444444198e-01
1.132953193345878073e-01 5.555555555555555802e-01
1.019657874011290488e-01 6.666666666666666297e-01
7.930672353421149012e-02 7.777777777777776791e-01
4.531812773383514514e-02 8.888888888888888395e-01
0.000000000000000000e+00 1.000000000000000000e+00
