0.000000000000000000e+00 0.000000000000000000e+00
4.172279616611611341e-02 1.111111111111111049e-01
7.301489329070320888e-02 2.222222222222222099e-01
9.387629137376125865e-02 3.333333333333333148e-01
1.043069904152902905e-01 4.444444444444444198e-01
1.043069904152902905e-01 5.555555555555555802e-01
9.387629137376125865e-02 6.666666666666666297e-01
7.301489329070322276e-02 7.777777777777776791e-01
4.172279616611612729e-02 8.888888888888888395e-01
0.000000000000000000e+00 1.000000000000000000e+00
