0.000000000000000000e+00 0.000000000000000000e+00
2.408423481446221354e-04 1.111111111111111049e-01
4.214741092530888047e-04 2.222222222222222099e-01
5.418952833253998453e-04 3.333333333333333148e-01
6.021058703615553113e-04 4.444444444444444198e-01
6.021058703615553113e-04 5.555555555555555802e-01
5.418952833253998453e-04 6.666666666666666297e-01
4.214741092530888589e-04 7.777777777777776791e-01
2.408423481446222167e-04 8.888888888888888395e-01
0.000000000000000000e+00 1.000000000000000000e+00
