0.000000000000000000e+00 0.000000000000000000e+00
6.753634804187345735e-03 1.111111111111111049e-01
1.181886090732785569e-02 2.222222222222222099e-01
1.519567830942152899e-02 3.333333333333333148e-01
1.688408701046836477e-02 4.444444444444444198e-01
1.688408701046836477e-02 5.555555555555555802e-01
1.519567830942152899e-02 6.666666666666666297e-01
1.181886090732785916e-02 7.777777777777776791e-01
6.753634804187347469e-03 8.888888888888888395e-01
0.000000000000000000e+00 1.000000000000000000e+00
