0.000000000000000000e+00 0.000000000000000000e+00
1.020831294799509105e-02 1.111111111111111049e-01
1.786454765899141151e-02 2.222222222222222099e-01
2.296870413298895963e-02 3.333333333333333148e-01
2.552078236998772676e-02 4.444444444444444198e-01
2.552078236998772676e-02 5.555555555555555802e-01
2.296870413298895963e-02 6.666666666666666297e-01
1.786454765899141497e-02 7.777777777777776791e-01
1.020831294799509625e-02 8.888888888888888395e-01
0.000000000000000000e+00 1.000000000000000000e+00
