0.000000000000000000e+00 0.000000000000000000e+00
3.908395905622113337e-02 1.111111111111111049e-01
6.839692834838698166e-02 2.222222222222222099e-01
8.793890787649755181e-02 3.333333333333333148e-01
9.770989764055283688e-02 4.444444444444444198e-01
9.770989764055283688e-02 5.555555555555555802e-01
8.793890787649755181e-02 6.666666666666666297e-01
6.839692834838700941e-02 7.777777777777776791e-01
3.908395905622114724e-02 8.888888888888888395e-01
0.000000000000000000e+00 1.000000000000000000e+00
