0.000000000000000000e+00 0.000000000000000000e+00
3.231162991437201010e-02 1.111111111111111049e-01
5.654535235015101247e-02 2.222222222222222099e-01
7.270116730733701405e-02 3.333333333333333148e-01
8.077907478593002177e-02 4.444444444444444198e-01
8.077907478593002177e-02 5.555555555555555802e-01
7.270116730733701405e-02 6.666666666666666297e-01
5.654535235015103328e-02 7.777777777777776791e-01
3.231162991437201704e-02 8.888888888888888395e-01
0.000000000000000000e+00 1.000000000000000000e+00
