0.000000000000000000e+00 0.000000000000000000e+00
1.549059193982294186e-04 1.111111111111111049e-01
2.710853589469015097e-04 2.222222222222222099e-01
3.485383186460162190e-04 3.333333333333333148e-01
3.872647984955735465e-04 4.444444444444444198e-01
3.872647984955735465e-04 5.555555555555555802e-01
3.485383186460162190e-04 6.666666666666666297e-01
2.710853589469015639e-04 7.777777777777776791e-01
1.549059193982294999e-04 8.888888888888888395e-01
0.000000000000000000e+00 1.000000000000000000e+00
