0.000000000000000000e+00 0.000000000000000000e+00
9.827324692179646492e-06 1.111111111111111049e-01
1.719781821131438390e-05 2.222222222222222099e-01
2.211148055740420884e-05 3.333333333333333148e-01
2.456831173044911792e-05 4.444444444444444198e-01
2.456831173044911792e-05 5.555555555555555802e-01
2.211148055740420884e-05 6.666666666666666297e-01
1.719781821131438729e-05 7.777777777777776791e-01
9.827324692179651575e-06 8.888888888888888395e-01
0.000000000000000000e+00 1.000000000000000000e+00
