0.000000000000000000e+00 0.000000000000000000e+00
3.149413523313367852e-02 1.111111111111111049e-01
5.511473665798394955e-02 2.222222222222222099e-01
7.086180427455079922e-02 3.333333333333333148e-01
7.873533808283421365e-02 4.444444444444444198e-01
7.873533808283421365e-02 5.555555555555555802e-01
7.086180427455079922e-02 6.666666666666666297e-01
5.511473665798396343e-02 7.777777777777776791e-01
3.149413523313369240e-02 8.888888888888888395e-01
0.000000000000000000e+00 1.000000000000000000e+00
