0.000000000000000000e+00 0.000000000000000000e+00
4.667384832023028715e-03 1.111111111111111049e-01
8.167923456040299818e-03 2.222222222222222099e-01
1.050161587205181678e-02 3.333333333333333148e-01
1.166846208005757266e-02 4.444444444444444198e-01
1.166846208005757266e-02 5.555555555555555802e-01
1.050161587205181678e-02 6.666666666666666297e-01
8.167923456040303287e-03 7.777777777777776791e-01
4.667384832023030450e-03 8.888888888888888395e-01
0.000000000000000000e+00 1.000000000000000000e+00
