0.000000000000000000e+00 0.000000000000000000e+00
7.679460127949099164e-03 1.111111111111111049e-01
1.343905522391092462e-02 2.222222222222222099e-01
1.727878528788547377e-02 3.333333333333333148e-01
1.919865031987274748e-02 4.444444444444444198e-01
1.919865031987274748e-02 5.555555555555555802e-01
1.727878528788547377e-02 6.666666666666666297e-01
1.343905522391092809e-02 7.777777777777776791e-01
7.679460127949102634e-03 8.888888888888888395e-01
0.000000000000000000e+00 1.000000000000000000e+00
