0.000000000000000000e+00 0.000000000000000000e+00
2.829377271025202908e-02 1.111111111111111049e-01
4.951410224294105350e-02 2.222222222222222099e-01
6.366098859806708365e-02 3.333333333333333148e-01
7.073443177563007445e-02 4.444444444444444198e-01
7.073443177563007445e-02 5.555555555555555802e-01
6.366098859806708365e-02 6.666666666666666297e-01
4.951410224294107432e-02 7.777777777777776791e-01
2.829377271025204296e-02 8.888888888888888395e-01
0.000000000000000000e+00 1.000000000000000000e+00
