0.000000000000000000e+00 0.000000000000000000e+00
3.649761735395756074e-02 1.111111111111111049e-01
6.387083036942574343e-02 2.222222222222222099e-01
8.211963904640452727e-02 3.333333333333333148e-01
9.124404338489390531e-02 4.444444444444444198e-01
9.124404338489390531e-02 5.555555555555555802e-01
8.211963904640452727e-02 6.666666666666666297e-01
6.387083036942575731e-02 7.777777777777776791e-01
3.649761735395758155e-02 8.888888888888888395e-01
0.000000000000000000e+00 1.000000000000000000e+00
