0.000000000000000000e+00 0.000000000000000000e+00
8.756878948590175542e-05 1.111111111111111049e-01
1.532453816003280652e-04 2.222222222222222099e-01
1.970297763432789565e-04 3.333333333333333148e-01
2.189219737147544021e-04 4.444444444444444198e-01
2.189219737147544021e-04 5.555555555555555802e-01
1.970297763432789565e-04 6.666666666666666297e-01
1.532453816003281194e-04 7.777777777777776791e-01
8.756878948590179608e-05 8.888888888888888395e-01
0.000000000000000000e+00 1.000000000000000000e+00
