0.000000000000000000e+00 0.000000000000000000e+00
8.161130229182255585e-03 1.111111111111111049e-01
1.428197790106894467e-02 2.222222222222222099e-01
1.836254301566007593e-02 3.333333333333333148e-01
2.040282557295563723e-02 4.444444444444444198e-01
2.040282557295563723e-02 5.555555555555555802e-01
1.836254301566007593e-02 6.666666666666666297e-01
1.428197790106895161e-02 7.777777777777776791e-01
8.161130229182259055e-03 8.888888888888888395e-01
0.000000000000000000e+00 1.000000000000000000e+00
