0.000000000000000000e+00 0.000000000000000000e+00
3.928623046544267583e-03 1.111111111111111049e-01
6.875090331452469138e-03 2.222222222222222099e-01
8.839401854724603796e-03 3.333333333333333148e-01
9.821557616360668957e-03 4.444444444444444198e-01
9.821557616360668957e-03 5.555555555555555802e-01
8.839401854724603796e-03 6.666666666666666297e-01
6.875090331452470872e-03 7.777777777777776791e-01
3.928623046544269318e-03 8.888888888888888395e-01
0.000000000000000000e+00 1.000000000000000000e+00
