0.000000000000000000e+00 0.000000000000000000e+00
3.911373173974270860e-05 1.111111111111111049e-01
6.844903054454974005e-05 2.222222222222222099e-01
8.800589641442110791e-05 3.333333333333333148e-01
9.778432934935677150e-05 4.444444444444444198e-01
9.778432934935677150e-05 5.555555555555555802e-01
8.800589641442110791e-05 6.666666666666666297e-01
6.844903054454976716e-05 7.777777777777776791e-01
3.911373173974272893e-05 8.888888888888888395e-01
0.000000000000000000e+00 1.000000000000000000e+00
