0.000000000000000000e+00 0.000000000000000000e+00
4.083752468151648218e-02 1.111111111111111049e-01
7.146566819265383341e-02 2.222222222222222099e-01
9.188443053341208144e-02 3.333333333333333148e-01
1.020938117037911846e-01 4.444444444444444198e-01
1.020938117037911846e-01 5.555555555555555802e-01
9.188443053341208144e-02 6.666666666666666297e-01
7.146566819265384729e-02 7.777777777777776791e-01
4.083752468151649606e-02 8.888888888888888395e-01
0.000000000000000000e+00 1.000000000000000000e+00
